sentence	label
mug shots 	0
the barbarism of ` ethnic cleansing 	0
another masterpiece 	1
an incredibly layered and stylistic film 	1
a classic story 	1
daring 	1
wo n't feel cheated by the high infidelity of unfaithful . 	1
haute 	0
convey a strong sense of the girls ' environment . 	1
ugly and 	0
a journey spanning nearly three decades of bittersweet camaraderie and history , in which we feel that we truly know what makes holly and marina tick 	1
any insight 	1
a well-intentioned effort that 's still too burdened by the actor 's offbeat sensibilities for the earnest emotional core to emerge with any degree of accessibility . 	0
passionate , tumultuous affair 	1
the kind of under-inspired , overblown enterprise that gives hollywood sequels a bad name 	0
an enjoyable experience . 	1
've had more interesting -- and , dare i say , thematically complex -- bowel movements than this long-on-the-shelf , point-and-shoot exercise in gimmicky crime drama . 	0
is a greater attention to the parents -- and particularly the fateful fathers -- in the emotional evolution of the two bewitched adolescents . 	1
well to cram earplugs 	0
who is simply tired 	0
it 's the little nuances that perhaps had to escape from director mark romanek 's self-conscious scrutiny to happen , that finally get under your skin 	0
both convincing and radiant 	1
smart and dark - 	1
emaciated flick 	0
jim brown treats his women -- as dumb , credulous , unassuming , subordinate subjects 	0
point at things that explode into flame 	0
jolts the laughs from the audience 	1
heralds something special 	1
has n't escaped the rut dug by the last one 	0
a perfect performance 	1
this cinema verite speculation on the assassination of john f. kennedy may have been inspired by blair witch , but it takes its techniques into such fresh territory that the film never feels derivative 	1
an unsuccessful attempt at a movie 	0
sometimes confusing 	0
superlative 	1
buy the soundtrack 	1
's sharply comic and surprisingly touching , 	1
a soap-opera quality twist in the last 20 minutes ... almost puts the kibosh on what is otherwise a sumptuous work of b-movie imagination . 	0
to change hackneyed concepts when it comes to dreaming up romantic comedies 	0
the folly of superficiality that is itself 	0
lumbering load 	0
a 95-minute commercial for nba properties 	0
though many of these guys are less than adorable 	0
peels layers from this character that may well not have existed on paper . 	1
is deadly dull 	0
inferior 	0
big-hearted and frequently 	1
striking deep chords of sadness 	1
laughs aplenty 	1
schaeffer is n't in this film , which may be why it works as well as it does . 	1
loud , ugly , irritating movie 	0
is impressive for the sights and sounds of the wondrous beats the world has to offer 	1
the scorpion king more than ably 	1
make a pretty good team 	1
lags badly in the middle and lurches between not-very-funny comedy , unconvincing dramatics and some last-minute action strongly reminiscent of run lola run 	0
does a great combination act as narrator , jewish grandmother and subject -- taking us through a film that is part biography , part entertainment and part history . 	1
bill plympton , the animation master 	1
impossible task 	0
that in a good way 	1
a watch that makes time go faster rather than 	1
very best pictures 	1
lack their idol 's energy and passion for detail 	0
and church meetings 	1
than in creating an emotionally complex , dramatically satisfying heroine 	1
compassionate 	1
will find in these characters ' foibles a timeless and unique perspective 	1
hugely entertaining from start to finish , featuring a fall from grace that still leaves shockwaves 	1
an ebullient affection 	1
somehow snagged an oscar nomination 	0
manages to show the gentle and humane side of middle eastern world politics 	1
` realistic ' 	1
nicely done 	1
a summer of good stuff 	1
the satire is just too easy to be genuinely satisfying . 	0
sustains 	1
neither is it as smart 	0
fare , with enough creative energy and wit to entertain all ages 	1
the movie is powerful and provocative . 	1
time literally stops on a dime in the tries-so-hard-to-be-cool `` clockstoppers , '' but that does n't mean it still wo n't feel like the longest 90 minutes of your movie-going life 	0
sharp edges and a deep vein of sadness 	1
those who do n't entirely ` get ' godard 's distinctive discourse will still come away with a sense of his reserved but existential poignancy . 	1
not only are the film 's sopranos gags incredibly dated and unfunny , they also demonstrate how desperate the makers of this ` we 're - doing-it-for - the-cash ' sequel were . 	0
'n safe as to often play like a milquetoast movie of the week blown up for the big screen 	0
like to skip but film buffs should get to know 	1
narrative discipline 	1
samuel l. jackson 	1
is this films reason for being . 	1
the old saying goes , because it 's true 	1
take any 12-year-old boy to see this picture 	1
aims for poetry and ends up sounding like satire 	0
come close to the level of intelligence and visual splendor that can be seen in other films 	0
embracing than monty 	1
is it hokey 	0
as assaults on america 's knee-jerk moral sanctimony 	0
that 's hardly any fun to watch 	0
get caught up in the thrill of the company 's astonishing growth 	1
it 's on par with the first one 	1
is moody , oozing , chilling and heart-warming all at once 	1
is an accuracy of observation in the work of the director , frank novak , that keeps the film grounded in an undeniable social realism 	1
is in the right place , his plea for democracy and civic action laudable 	1
above most of its ilk 	1
with spy kids 2 : the island of lost dreams , however , robert rodriguez adorns his family-film plot with an elegance and maturity that even most contemporary adult movies are lacking . 	1
from kevin kline who unfortunately works with a two star script 	0
change watching such a character , especially when rendered in as flat and 	0
i do n't think so . 	0
devotees of star trek ii : the wrath of khan will feel a nagging sense of deja vu , and the grandeur of the best next generation episodes is lacking 	0
is always a joy to watch , even when her material is not first-rate 	1
great to see this turd squashed under a truck , preferably a semi 	0
bile , and irony 	0
a faulty premise , 	0
haphazardness 	0
the plot grows thin soon , 	0
beloved-major 	1
by no means a great movie , but it is a refreshingly forthright one . 	1
crossing-over mumbo jumbo 	0
virtually unwatchable 	0
its premise is smart , but 	1
was amused and entertained by the unfolding of bielinsky 's cleverly constructed scenario , and greatly impressed by the skill of the actors involved in the enterprise . 	1
who seem bound and determined to duplicate bela lugosi 's now-cliched vampire accent 	0
light-hearted 	1
heavy with flabby rolls of typical toback machinations . 	0
to show us a good time 	1
pitiful , slapdash disaster . 	0
is one of the year 's best 	1
even witty 	1
a fierce dance 	1
crippled 	0
this piece of crap 	0
... the lady and the duke surprisingly manages never to grow boring ... which proves that rohmer still has a sense of his audience . 	1
the most wondrous love story in years , it is a great film . 	1
its story about a young chinese woman , ah na , who has come to new york city to replace past tragedy with the american dream 	1
particularly impressive 	1
in the process comes out looking like something wholly original 	1
submerging 	1
nearly as fresh or enjoyable 	1
miserable and smug 	0
my great pleasure 	1
it all unfolds predictably , and the adventures that happen along the way seem repetitive and designed to fill time , providing no real sense of suspense . 	0
fascinating , dark thriller 	1
more of the same from taiwanese auteur tsai ming-liang , which is good news to anyone who 's fallen under the sweet , melancholy spell of this unique director 's previous films . 	1
down the reality drain 	0
the only way to tolerate this insipid , brutally clueless film might be with a large dose of painkillers . 	0
a historic scandal 	0
that 's steeped in mystery and a ravishing , baroque beauty 	1
cool stuff packed into espn 's ultimate x. 	1
idea ( of middle-aged romance ) is not handled well and , except for the fine star performances 	0
their lamentations are pretty much self-centered 	0
a pretty decent kid-pleasing , 	1
of classic romantic comedy to which it aspires 	1
, bigelow demonstrates a breadth of vision and an attention to detail that propels her into the upper echelons of the directing world . 	1
is the refreshingly unhibited enthusiasm that the people , in spite of clearly evident poverty and hardship , bring to their music 	1
would n't have taken the protagonists a full hour to determine that in order to kill a zombie you must shoot it in the head 	0
give a pretty good overall picture of the situation in laramie following the murder of matthew shepard 	1
the fine line between cheese and earnestness remarkably well 	1
a documentary fails to live up to -- or offer any new insight into -- its chosen topic 	0
serious movie-goers embarking upon this journey 	1
insistent and repetitive 	0
nausea 	0
of survival wrapped in the heart-pounding suspense of a stylish psychological thriller 	1
no art 	0
seems to exist only for its climactic setpiece 	0
more silly than scary 	0
's funny . 	1
its execution and skill 	1
's coherent , well shot , and tartly 	1
you wish you were at home watching that movie instead of in the theater watching this one 	0
's no point in extracting the bare bones of byatt 's plot for purposes of bland hollywood romance 	0
underdeveloped 	0
the jokes are flat 	0
a heartening tale of small victories 	1
suspense , intriguing characters and bizarre bank robberies , 	1
a gritty police thriller with all the dysfunctional family dynamics one could wish for 	1
with a wonderful ensemble cast of characters that bring the routine day to day struggles of the working class to life 	1
nonetheless appreciates the art and reveals a music scene that transcends culture and race . 	1
do we really need the tiger beat version ? 	0
the disadvantage of also looking cheap 	0
churn out one mediocre movie after another 	0
once folks started hanging out at the barbershop , they never wanted to leave . 	1
this movie is a phlegmatic bore , so tedious it makes the silly spy vs. spy film the sum of all fears , starring ben affleck , seem downright hitchcockian . 	0
cheapo animation ( like saturday morning tv in the '60s ) , a complex sword-and-sorcery plot and characters who all have big round eyes and japanese names 	0
sexual and romantic 	1
what begins brightly 	1
then just fell apart 	0
despite its dry wit and compassion , the film suffers from a philosophical emptiness and maddeningly sedate pacing . 	0
every top-notch british actor 	1
is awful . 	0
a deft sense of humor about itself , a playful spirit and a game cast 	1
will nevertheless find moving 	1
great 	1
like `` horrible '' and `` terrible 	0
provide an intense experience 	1
is off-putting 	0
gets bogged down over 140 minutes . 	0
, this nicholas nickleby finds itself in reduced circumstances -- and , also like its hero , it remains brightly optimistic , coming through in the end . 	1
a pack of dogs who are smarter than him 	0
this is a very funny , heartwarming film . 	1
with such provocative material 	1
this film biggest problem ? 	0
with all the dysfunctional family dynamics one could wish for 	1
stylish and 	1
it 's lost the politics and the social observation and become just another situation romance about a couple of saps stuck in an inarticulate screenplay . 	0
measured against practically any like-themed film other than its oscar-sweeping franchise predecessor 	1
are the uneven performances by the cast members , who seem bound and determined to duplicate bela lugosi 's now-cliched vampire accent 	0
it plainly has no business going 	0
a larger-than-life figure , 	1
is truly gorgeous to behold 	1
devos and cassel have tremendous chemistry -- 	1
the most affecting depictions of a love affair 	1
stereotypical caretakers 	0
be surprised at the variety of tones in spielberg 's work 	1
made eddie murphy a movie star and the man has n't aged a day . 	1
yet permits laughter 	1
marked by acute writing and a host of splendid performances . 	1
some serious suspense 	1
waster ' 	0
an eerily suspenseful , deeply absorbing piece that works as a treatise on spirituality as well as a solid sci-fi thriller 	1
salton sea surprisingly engrossing 	1
no place for this story to go but down 	0
can open the door to liberation . 	1
are credited with the cliché-laden screenplay 	0
another best of the year selection . 	1
flat , 	0
exceptional lead performances 	1
positive impression 	1
much of what 's on saturday morning tv especially the pseudo-educational stuff we all ca n't stand 	0
that heralds something special 	1
muddled , simplistic and more than a little pretentious . 	0
dreamy 	1
the animated sequences are well done and perfectly constructed to convey a sense of childhood imagination 	1
the qualities 	1
than losers 	0
comedy that takes an astonishingly condescending attitude toward women 	0
flashy , overlong soap 	0
get the impression that writer and director burr steers knows the territory 	1
's good to see michael caine whipping out the dirty words and punching people in the stomach again . 	1
sweetheart 	1
by no means a slam-dunk and sure to ultimately disappoint the action fans who will be moved to the edge of their seats by the dynamic first act 	0
it still works . 	1
some writer dude , i think his name was , uh , michael zaidan , was supposed to have like written the screenplay or something , but , dude 	1
a well paced and satisfying little drama 	1
begin to tell you how tedious , how resolutely unamusing , how thoroughly unrewarding all of this is , and what a reckless squandering of four fine acting talents 	0
loves 	1
, dopey old 	0
because it was so endlessly , grotesquely , inventive 	1
wrenching performances 	1
kids , spirit 	1
the star who helped give a spark to `` chasing amy '' and `` changing lanes '' falls flat as thinking man cia agent jack ryan in this summer 's new action film , `` the sum of all fears 	0
escapes the precious trappings of most romantic comedies , infusing into the story very real 	1
trouble every day is a success in some sense , but it 's hard to like a film so cold and dead 	0
quickly becomes a tiresome cliché 	0
unlike so many other hollywood movies of its ilk 	1
a perceptive , good-natured movie 	1
keep the movie slaloming through its hackneyed elements with enjoyable ease 	1
be completely forgettable 	0
it 's nice to see piscopo again after all these years 	1
low-brow humor , gratuitous violence 	0
the best of a growing strain of daring films 	1
gripping portrait 	1
it 's actually watchable 	1
an ebullient tunisian film about the startling transformation of a tradition-bound widow who is drawn into the exotic world of belly dancing . 	1
a bland animated sequel 	0
his films 	1
a stab at soccer hooliganism , a double-barreled rip-off of quentin tarantino 's climactic shootout -- and 	0
festival 	1
trouble every day is a plodding mess . 	0
to be consumed and forgotten 	0
, the screenplay by billy ray and terry george leaves something to be desired . 	0
its one-sidedness 	0
, thought-provoking film 	1
uneven film 	0
is n't heated properly , so that it ends up 	0
takes off in totally unexpected directions and 	1
is a genre-curling crime story that revives the free-wheeling noir spirit of old french cinema . 	1
can only point the way -- but thank goodness for this signpost 	1
a celebrated wonder in the spotlight 	1
a technically superb film , 	1
to maintain both a level of sophisticated intrigue and human-scale characters that suck the audience in 	1
assured , glossy and shot through with brittle desperation 	1
off-beat and fanciful 	1
its exquisite acting , inventive screenplay , mesmerizing music , and 	1
charlotte sometimes is a gem . 	1
so skeeved out that they 'd need a shower 	1
can outgag any of those young whippersnappers making moving pictures today 	1
epic treatment of a nationwide blight 	1
fresh-faced 	1
mr. nelson has made a film that is an undeniably worthy and devastating experience . 	1
worth a recommendation 	1
bigger 	1
our best achievements and other times 	1
sandra bullock and hugh grant make a great team , 	1
in private 	1
has a caffeinated , sloppy brilliance , sparkling with ideas you wish had been developed with more care , but 	1
makes the banger sisters a fascinating character study with laughs to spare 	1
invigorating about 	1
's mildly entertaining , 	1
it 's about family 	1
life and love 	1
a twist 	1
with leonine power 	1
quiet , patient and tenacious as mr. lopez himself 	1
to set and shoot a movie at the cannes film festival 	1
a smoother , more focused 	1
are relegated to the background -- a welcome step forward from the sally jesse raphael atmosphere of films like philadelphia and american beauty . 	1
zealand coming-of-age movie 	1
dramatize life 's messiness from inside out , in all its strange quirks 	1
p.t. anderson understands the grandness of romance and how love is the great equalizer that can calm us of our daily ills and bring out joys in our lives that we never knew were possible 	1
rises above superficiality . 	1
a sort of geriatric dirty harry , which will please eastwood 's loyal fans -- and suits the story , wherein our hero must ride roughshod over incompetent cops to get his man 	1
masterful british actor ian holm 	1
the hearts and minds 	1
deemed important enough to make a film in which someone has to be hired to portray richard dawson 	1
-- that you should never forget 	1
more than ably 	1
is a monumental achievement 	1
comedic writing 	1
humorous and touching . 	1
it 's easy to love robin tunney 	1
i like that smith , he 's not making fun of these people , he 's not laughing at them . 	1
a guilty-pleasure , daytime-drama sort 	1
more graceful way 	1
will turn out 	1
perfect material 	1
gooding is the energetic frontman , and it 's hard to resist his enthusiasm , even if the filmmakers come up with nothing original in the way of slapstick sequences . 	1
offbeat humor , amusing characters , and a happy ending 	1
there are laughs aplenty , and 	1
lifted from terry gilliam 's subconscious , pressed through kafka 's meat grinder and into buñuel 's casings 	1
that should attract upscale audiences hungry for quality and a nostalgic , twisty yarn that will keep them guessing 	1
excited about on this dvd 	1
should have a stirring time at this beautifully drawn movie 	1
as the remarkable ensemble cast brings them to life 	1
many of the things that made the first one charming 	1
beautiful paean 	1
entertaining and , ultimately , more perceptive 	1
begins like a docu-drama but builds its multi-character story with a flourish . 	1
dickens ' wonderfully sprawling soap opera , the better 	1
the film is , arguably , the most accomplished work to date from hong kong 's versatile stanley kwan . 	1
a treatise on spirituality as well as a solid sci-fi thriller 	1
an all-around good time at the movies 	1
touched by the film 's conviction 	1
a spoof comedy 	1
pointed , often tender , examination 	1
touching reflection 	1
a smartly directed , grown-up film 	1
show-stoppingly hilarious , but scathingly witty 	1
this fascinating portrait of a modern lothario 	1
put together a bold biographical fantasia 	1
slow and ponderous , but rohmer 's drama builds to an intense indoor drama about compassion , sacrifice , and christian love in the face of political corruption . 	1
though the film is well-intentioned , one could rent the original and get the same love story and parable . 	1
an incredibly thoughtful , deeply meditative picture 	1
sharp comedy , old-fashioned monster movie atmospherics , and genuine heart 	1
and satirical touches 	1
a bracing truth that 's refreshing after the phoniness of female-bonding pictures like divine secrets of the ya-ya sisterhood 	1
a heartbreakingly thoughtful minor classic , the work of a genuine and singular artist . 	1
a powerful sequel and one of the best films of the year . 	1
as well-written as sexy beast , not as gloriously flippant as lock , stock and two smoking barrels , but stylish and moody and 	1
a legendary professor 	1
is magnetic as graham 	1
has a bracing truth that 's refreshing after the phoniness of female-bonding pictures like divine secrets of the ya-ya sisterhood . 	1
deserves a place of honor next to nanook as a landmark in film history . 	1
to watch too many barney videos 	1
be able to look away for a second 	1
heartfelt performances 	1
a legacy 	1
smoky and inviting 	1
the wisdom and humor 	1
saw the potential success inherent in the mixture of bullock bubble and hugh goo 	1
the intoxicating fumes and emotional ghosts of a freshly painted rembrandt 	1
coen brothers 	1
no doubt intended the film to affirm love 's power to help people endure almost unimaginable horror 	1
well , it probably wo n't have you swinging from the trees hooting it 's praises , but it 's definitely worth taking a look . 	1
a wonderful tale of love and destiny 	1
the fourth `` pokemon '' is a diverting -- if predictable -- adventure suitable for a matinee , with a message that cautions children about disturbing the world 's delicate ecological balance . 	1
makes a meal of it 	1
most amazing super-sized dosage 	1
laugh-a-minute crowd pleaser 	1
the opulent lushness 	1
( allen ) manages to breathe life into this somewhat tired premise . 	1
went back 	1
good film 	1
a simplistic narrative and 	1
finely written 	1
attentive 	1
a canny crowd pleaser , 	1
real and amusing 	1
a dependable concept 	1
very light 	1
some good material in their story about a retail clerk wanting more out of life 	1
transporting is that it 's also one of the smartest 	1
reminiscent of gong li and a vivid personality 	1
to convince almost everyone that it was put on the screen , just for them 	1
downright intoxicating 	1
with ` bowling for columbine , ' michael moore gives us the perfect starting point for a national conversation about guns , violence , and fear . 	1
energetic 	1
's the inimitable diaz , holding it all together . 	1
bloody beauty as vivid 	1
long and eventful 	1
, after only three films , director/co-writer jacques audiard , though little known in this country , belongs in the very top rank of french filmmakers 	1
has considerable charm 	1
for its extraordinary intelligence and originality 	1
good-bad that makes eight legged freaks a perfectly entertaining summer diversion 	1
kids will love its fantasy and adventure 	1
, to my great pleasure , 	1
one of the most entertaining bonds in years 	1
the moral shrapnel and mental shellshock will linger long after this film has ended . 	1
been written so well , that even a simple `` goddammit 	1
to address his own world war ii experience in his signature style 	1
from others in its genre in that it is does not rely on dumb gags , anatomical humor , or character cliches 	1
draws on an elegant visual sense and a talent 	1
see a movie with its heart 	1
delivers a powerful commentary on how governments lie , no matter who runs them 	1
an admirable reconstruction of terrible events 	1
's a tribute to the actress , and to her inventive director 	1
as john ritter 's glory days 	1
fights a good fight 	1
is god 	1
floating narrative 	1
stand in future years as an eloquent memorial to the world trade center tragedy 	1
does pack some serious suspense . 	1
gripping humanity 	1
's no surprise that as a director washington demands and receives excellent performances , 	1
bound 	1
see the forest for the trees 	1
's a feel-good movie about which you can actually feel good 	1
for one splendidly cast pair 	1
are ... impeccable throughout . 	1
driven by a fantastic dual performance from ian holm ... the film is funny , insightfully human and a delightful lark for history buffs 	1
horror/action hybrid 	1
of the finest films of the year 	1
lives up to the stories and faces and music of the men who are its subject . 	1
that at the very least has a spark of life to it -- more than you can say for plenty of movies that flow through the hollywood pipeline without a hitch 	1
director paul cox 's unorthodox , abstract approach to visualizing nijinsky 's diaries is both stimulating and demanding . 	1
much needed 	1
jones and snipes are enthralling 	1
that this is a serious work by an important director who has something new to say about how , in the flip-flop of courtship , we often reel in when we should be playing out 	1
participation 	1
such master screenwriting comes courtesy of john pogue , the yale grad who previously gave us `` the skulls '' and 	1
still fun and enjoyable 	1
a completely spooky piece of business that gets under your skin and , some plot blips aside , 	1
to please audiences who like movies that demand four hankies 	1
down-to-earth bullock 	1
is an accuracy of observation in the work of the director , frank novak , that keeps the film grounded in an undeniable social realism . 	1
proves once again he has n't lost his touch , bringing off a superb performance in an admittedly middling film 	1
one-hour mark 	1
the first bond movie in ages that is n't fake fun 	1
not constant bloodshed 	1
you can take the grandkids or the grandparents and never worry about anyone being bored 	1
overwhelmingly 	1
spanning nearly three decades of bittersweet camaraderie and history , in which we feel that we truly know what makes holly and marina tick 	1
grows 	1
as it does because ( the leads ) are such a companionable couple 	1
caliber 	1
balanced film 	1
excites the imagination and tickles the funny bone 	1
is built on a potentially interesting idea 	1
been kind enough to share it 	1
liked a lot of the smaller scenes 	1
continues to cut a swathe through mainstream hollywood , while retaining an integrity and refusing to compromise his vision . 	1
there 's real visual charge to the filmmaking , 	1
a river of sadness that pours into every frame 	1
at existing photos 	1
gangs excels in spectacle and pacing . 	1
we want the funk - and this movie 's got it 	1
creates a fluid and mesmerizing sequence of images to match the words of nijinsky 's diaries . 	1
devos and cassel have tremendous chemistry -- their sexual and romantic tension , while never really vocalized , is palpable . 	1
tv 	1
an entertaining british hybrid of comedy , caper thrills and quirky romance . 	1
demonstrating vividly 	1
it 's sweet and fluffy at the time , 	1
marks an encouraging new direction for la salle . 	1
a powerful , inflammatory film 	1
favor of tradition and warmth 	1
begins on a high note and 	1
has much to recommend it 	1
a vibrant , colorful , semimusical rendition 	1
a simple tale 	1
` it 's like having an old friend for dinner ' . 	1
this amiable picture 	1
that keeps dickens evergreen : the exuberant openness with which he expresses our most basic emotions 	1
saves this deeply affecting film 	1
cold , nervy and memorable 	1
manages to nail the spirit-crushing ennui of denuded urban living without giving in to it . 	1
the interviews that follow , with the practitioners of this ancient indian practice , are as subtle and as enigmatic 	1
insanely hilarious 	1
surprise us 	1
relative modesty 	1
coppola , along with his sister , sofia , is a real filmmaker 	1
remove spider-man the movie from its red herring surroundings and it 's apparent that this is one summer film that satisfies . 	1
, if good-hearted , movie . 	1
no pastry is violated 	1
i 'll buy the soundtrack . 	1
hardly an objective documentary , but it 's great cinematic polemic 	1
to the genre and another first-rate performance 	1
an adventurous young talent 	1
predictable in the reassuring manner of a beautifully sung holiday carol 	1
intricate plot 	1
as i laughed throughout the movie 	1
a moral tale with a twisted sense of humor 	1
is the best ` old neighborhood ' project 	1
make italian for beginners worth the journey 	1
most good-hearted 	1
a chilling tale of one of the great crimes of 20th century france 	1
a competent , unpretentious entertainment destined to fill the after-school slot at shopping mall theaters across the country . 	1
poignant and funny 	1
thanks to a small star with big heart 	1
it 's a glorious spectacle like those d.w. griffith made in the early days of silent film . 	1
if you 're a fan of the series you 'll love it and probably want to see it twice . 	1
accents so good 	1
a classy , sprightly spin on film 	1
an original 	1
a thing that already knows it 's won 	1
as punching bags 	1
nothing to sneeze at these days 	1
good-natured 	1
's both degrading and strangely liberating to see people working so hard at leading lives of sexy intrigue , only to be revealed by the dispassionate gantz brothers as ordinary , pasty lumpen 	1
brought to life on the big screen 	1
an entertaining movie 	1
is a very funny , heartwarming film . 	1
that gets under your skin 	1
be half as entertaining as it is 	1
a rollicking adventure for you 	1
ethics 	1
that rare animal known as ' a perfect family film 	1
other feel-good fiascos like antwone fisher or the emperor 's club any time 	1
with real world events 	1
mcgrath has deftly trimmed dickens ' wonderfully sprawling soap opera , the better to focus on the hero 's odyssey from cowering poverty to courage and happiness . 	1
it 's got all the familiar bruckheimer elements , and schumacher does probably as good a job as anyone at bringing off the hopkins/rock collision of acting styles and onscreen personas 	1
acceptable , occasionally very enjoyable 	1
the spy kids franchise establishes itself as a durable part of the movie landscape : a james bond series for kids . 	1
vibrantly colored and beautifully designed , metropolis is a feast for the eyes . 	1
with a deft sense of humor about itself , a playful spirit and a game cast 	1
has a dashing and resourceful hero ; a lisping , reptilian villain ; big fights ; big hair ; lavish period scenery ; and a story just complicated enough to let you bask in your own cleverness as you figure it out . 	1
through their consistently sensitive and often exciting treatment of an ignored people 	1
the picture uses humor and a heartfelt conviction to tell a story about discovering your destination in life , but also acknowledging the places , and the people , from whence you came . 	1
's remarkable procession of sweeping pictures that have reinvigorated the romance genre 	1
manages the rare trick of seeming at once both refreshingly different and reassuringly familiar 	1
daft by half ... but supremely good natured 	1
much power 	1
this picture 	1
increasingly diverse french director 	1
save their children 	1
that 's old-fashioned in all the best possible ways 	1
surprisingly touching 	1
come along that turns me into that annoying specimen of humanity that i usually dread encountering the most - the fanboy 	1
an obvious rapport with her actors 	1
existential exploration 	1
road movie , coming-of-age story and political satire 	1
commercialism all in the same movie ... without neglecting character development for even one minute 	1
amazing 	1
have an opportunity to triumphantly sermonize 	1
open-ended questions 	1
like brosnan 's performance 	1
sense is a movie that deserves recommendation 	1
the road 	1
phrase ` life affirming ' 	1
to the film 's music 	1
and dog lovers 	1
moving tale 	1
oddly humorous to tediously sentimental 	1
grabs you in the dark and shakes you vigorously for its duration . 	1
it 's the type of film about growing up that we do n't see often enough these days : realistic , urgent 	1
has been 	1
does its best to work us over , with second helpings of love , romance , tragedy , false dawns , real dawns , comic relief , two separate crises during marriage ceremonies , and the lush scenery of the cotswolds . 	1
told well by a master 	1
a show forged in still-raw emotions 	1
captivates 	1
the filling 	1
it 's mildly interesting to ponder the peculiar american style of justice that plays out here , but 	1
angelina jolie 's surprising flair for self-deprecating comedy 	1
psychedelic devices , special effects and backgrounds , 	1
a film really has to be exceptional to justify a three hour running time , and 	1
welcome with audiences 	1
everything in maid in manhattan is exceedingly pleasant , designed not to offend . 	1
the gorgeous locales and exceptional lead performances 	1
startling story 	1
do with imagination 	1
dumplings 	1
more interesting -- and , dare i say , 	1
exactly assured in its execution 	1
'll keep watching the skies for his next project 	1
plot , characters , 	1
seem self-consciously poetic and 	1
back to a time when movies had more to do with imagination than market research . 	1
has the stomach-knotting suspense of a legal thriller , while the testimony of witnesses lends the film a resonant undertone of tragedy 	1
satisfying 	1
revolutionary spirit 	1
a crowd-pleaser , but then , 	1
a rather simplistic one : grief drives her , love drives him , and a second chance to find love in the most unlikely place 	1
spielberg 's first real masterpiece 	1
while peppering the pages with memorable zingers 	1
, truths emerge . 	1
those words 	1
the film has a terrific look and salma hayek has a feel for the character at all stages of her life . 	1
generous , inspiring film 	1
of more appealing holiday-season product 	1
a thoughtful and unflinching examination of an alternative lifestyle 	1
dialogue and sharp 	1
the stunt work is top-notch ; the dialogue and drama often food-spittingly funny . 	1
graduated 	1
nohe 's documentary about the event is sympathetic without being gullible 	1
enriched 	1
a pretty decent kid-pleasing 	1
that manages to invest real humor 	1
articulate , grown-up voice 	1
nifty 	1
's an exhilarating place to visit , this laboratory of laughter . 	1
a thoughtful movie , a movie that is concerned with souls and risk and schemes and the consequences of one 's actions . 	1
some delightful work on indie projects 	1
making up for any flaws that come later 	1
terrific effort 	1
the courage to go over the top and movies that do n't care about being stupid 	1
xmas 	1
, it does give exposure to some talented performers 	1
does all of this , and more , while remaining one of the most savagely hilarious social critics this side of jonathan swift . 	1
paints a grand picture of an era and 	1
of a balanced film that explains the zeitgeist that is the x games 	1
it is a likable story , told with competence . 	1
balanced by a rich visual clarity and deeply 	1
along the way -- myriad signs , if you will -- that beneath the familiar , funny surface is a far bigger , far more meaningful story than one in which little green men come to earth for harvesting purposes 	1
no-nonsense authority 	1
moviegoers for real characters and compelling plots 	1
, visually graceful 	1
the picture uses humor and a heartfelt conviction to tell a story about discovering your destination in life , but also acknowledging the places , and the people , from whence you came 	1
looking and stylish 	1
the three leads produce adequate performances , but 	1
drug abuse , infidelity and death are n't usually comedy fare , but turpin 's film allows us to chuckle through the angst 	1
a beautiful film to watch 	1
writer-director david jacobson 	1
good-natured and sometimes quite funny 	1
piece , a model of menacing atmosphere 	1
satisfyingly scarifying , fresh and old-fashioned at the same time . 	1
use a few good laughs 	1
's a smartly directed , grown-up film of ideas . 	1
benefit enormously from the cockettes ' camera craziness 	1
in its sparkling beauty 	1
`` brown sugar '' admirably aspires to be more than another `` best man '' clone by weaving a theme throughout this funny film . 	1
features one of the most affecting depictions of a love affair ever committed to film . 	1
( gulpilil ) is a commanding screen presence 	1
lively 	1
it seem fresh again 	1
good guys and 	1
the dialogue and drama often food-spittingly funny 	1
cannibal lust above the ordinary 	1
spinning a web of dazzling entertainment may be overstating it 	1
will remind them that hong kong action cinema is still alive and kicking . 	1
spectacularly 	1
conjures up the intoxicating fumes and emotional ghosts of a freshly painted rembrandt 	1
well-done film 	1
of its epic scope 	1
of heartfelt performances 	1
poetic road movie 	1
there 's nothing like love to give a movie a b-12 shot , and cq shimmers with it . 	1
you 've figured out late marriage 	1
one of those rare films that come by once in a while with flawless amounts of acting , direction , story and pace . 	1
teddy bears ' picnic ranks 	1
right place 	1
oddly sweet 	1
pacino and williams seem to keep upping the ante on each other , just as their characters do in the film . 	1
an old-fashioned but emotionally stirring adventure tale of the kind they 	1
engaging characters 	1
, twisted , brilliant and macabre 	1
need movies like tim mccann 's revolution no. 9 . 	1
deftly captures the wise-beyond-her-years teen 	1
a wild comedy that could only spring from the demented mind 	1
expresses our most basic emotions 	1
a very moving and revelatory footnote 	1
fascinating -- and timely -- content 	1
a smart and funny , albeit sometimes superficial , cautionary tale of a technology in search of an artist 	1
gut-clutching piece 	1
subjugate truth 	1
to remember 	1
is a real filmmaker 	1
a great film noir 	1
bristles with passion and energy 	1
a successful career 	1
is a genial romance that maintains a surprisingly buoyant tone throughout , notwithstanding some of the writers ' sporadic dips into pop freudianism . 	1
